name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j,nearest_town
Fupi Beancurd Skin Crisps,Fupi Beancurd Skin Crisps - Gul Way ,"['Convenience', 'Snack', 'Mart', 'Islandwide Delivery']",1.31261,103.67072,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TVNAXFPE4ZVA/hero/98c9709662b14c529949d100f53ad68a_1622107705690787549.jpeg,0.0,"[1.31261, 103.67072]",3,1,TUAS
GJH Mart,GJH Mart - Gul Ave,"['Mart', 'Health & Wellness', 'Convenience']",1.3159448,103.6751247,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '09:00-16:30', 'tue': '09:00-16:30', 'wed': '09:00-16:30', 'thu': '09:00-16:30', 'fri': '09:00-16:30', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EAGGLXLPBYNT/hero/9ab756c69de84feabbfb12baba881cac_1609825622726320547.png,0.0,"[1.3159448, 103.6751247]",3,1,TUAS
Japanese Korean Food,Japanese Korean Food - 60 Gul Lane,"['Asian', 'Ramen', 'Japanese', 'Same Prices In-Store']",1.3143283672938606,103.66213205245585,"{'displayedHours': 'Closed', 'sun': '10:00-14:00', 'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': '10:00-14:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYT3AJMJTB6TLJ/hero/75r-24bits-100kb-e1f528a784ec0224db4919f3f1a4f824260f4052cf24206fa65618949d36db93-c7f15486a2654a0189f048a046185ac5_1564391442600223883.jpeg,2.8,"[1.3143283672938606, 103.66213205245585]",3,1,TUAS
Confetti Snacks,Confetti Snacks - Gul Way,"['Snacks', 'Mart']",1.315848,103.669942,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '09:00-17:00', 'tue': '09:00-17:00', 'wed': '09:00-17:00', 'thu': '09:00-17:00', 'fri': '09:00-17:00', 'sat': '09:00-12:30', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2AYRXVBLANFTT/hero/a012d168518c4ad58445aee68ae831a8_1611545021958372343.jpg,0.0,"[1.315848, 103.669942]",3,1,TUAS
Umami Food,Umami Food - Gul Lane,"['Japanese', 'Korean', 'Rice']",1.314247,103.662172,"{'displayedHours': 'Closed', 'sun': '23:00-23:01', 'mon': 'Closed', 'tue': 'Closed', 'wed': 'Closed', 'thu': 'Closed', 'fri': 'Closed', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DCDA4JKFE2AJ/hero/ce38cf562a9f48e2b497137742e143a8_1606218348645183647.jpg,4.1,"[1.314247, 103.662172]",3,1,TUAS
Kidmoro,Kidmoro - Tuas Ave 1 ,"['Kids Friendly', 'Mart', 'Islandwide Delivery']",1.32167,103.65992,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TVNK62ELN3KE/hero/830ff1f57be344d9b260d899d876b3f5_1621262798293171871.jpg,0.0,"[1.32167, 103.65992]",3,1,TUAS
Cheers (FairPrice Xpress),Cheers (FairPrice Xpress) - Gul Circle MRT Station,"['Mart', 'Groceries', 'Beverages', 'Convenience']",1.3191759833333334,103.65988645,"{'open': True, 'displayedHours': '07:00-22:00', 'sun': '07:00-22:00', 'mon': '07:00-22:00', 'tue': '07:00-22:00', 'wed': '07:00-22:00', 'thu': '07:00-22:00', 'fri': '07:00-22:00', 'sat': '07:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2JDLJTERKVANT/hero/92ddd8fa07a045e4adb1f62280745d91_1621875390424526268.jpg,5.0,"[1.3191759833333334, 103.65988645]",3,1,TUAS
No 3,No 3 - Joo Koon Circle,"['Beverages', 'Asian', 'Indian', 'Same Prices In-Store']",1.3275169,103.6774702,"{'displayedHours': 'Closed', 'sun': '08:00-08:30', 'mon': 'Closed', 'tue': 'Closed', 'wed': 'Closed', 'thu': 'Closed', 'fri': 'Closed', 'sat': 'Closed', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEBSB5JVJ5JEE/hero/d31e854b1e0b464c94e87684e3363138_1588178774195150971.jpg,5.0,"[1.3275169, 103.6774702]",3,1,PIONEER
Bun Times,Bun Times - Fairprice Hub,"['Mart', 'Local', 'Snacks', 'Asian', 'Bakery']",1.3271958,103.6784974,"{'displayedHours': 'Closed', 'sun': '08:00-12:30', 'mon': '08:00-16:00', 'tue': '08:00-16:00', 'wed': '08:00-16:00', 'thu': '08:00-16:00', 'fri': '08:00-16:00', 'sat': '08:00-12:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07304/hero/Bun_Times_Group_Shot_960x540.jpg,4.3,"[1.3271958, 103.6784974]",3,1,PIONEER
AA Restaurant,AA Restaurant - JTC Space - Tuas,"['Indian', 'Coffee & Tea']",1.3213164,103.66129216666668,"{'displayedHours': 'Closed', 'sun': '10:00-22:00', 'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJEVB6KWBDUCA/hero/1a557cefcd1840289ba38f5210a75e63_1611712817848752877.jpeg,4.2,"[1.3213164, 103.66129216666668]",3,1,TUAS
