name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j,nearest_town
Waa Cow!,Waa Cow! - NUS [Islandwide Delivery],"['Islandwide Delivery', 'Same Prices In-Store', 'Japanese']",1.3047846,103.77247957058825,"{'open': True, 'displayedHours': '12:00-19:45', 'sun': '12:00-19:45', 'mon': '11:30-19:45', 'tue': '11:30-19:45', 'wed': '11:30-19:45', 'thu': '11:30-19:45', 'fri': '11:30-19:45', 'sat': '12:00-19:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD05734/hero/upload-photo-Hero_Photo_2d3a73cd6cb547e188212eea47290397_1555990865579303246.jpeg,4.7,"[1.3047846, 103.77247957058825]",2,5,CLEMENTI
Formosa Delights,Formosa Delights - Clementi [Islandwide Delivery],"['Asian', 'Chinese', 'Islandwide Delivery']",1.292974631542039,103.7686257,"{'open': True, 'displayedHours': '11:30-22:30', 'sun': '11:30-22:30', 'mon': '11:30-22:30', 'tue': '11:30-22:30', 'wed': '11:30-22:30', 'thu': '11:30-22:30', 'fri': '11:30-22:30', 'sat': '11:30-22:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD06489/hero/upload-photo-Hero_Photo_7fbdb51c939f4fd08f0d8ded84fb1924_1556013495549696404.jpeg,4.6,"[1.292974631542039, 103.7686257]",2,5,QUEENSTOWN
Market Boy,Market Boy - West Coast Market Square (Next Day Delivery),"['Fresh Meat & Poultry', 'Groceries', 'Fresh Market', 'Islandwide Delivery', 'Fresh Produce']",1.303086355,103.7631928,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '09:00-16:00', 'mon': 'Closed', 'tue': '08:00-16:00', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKKEBTAEJEWNX/hero/93b842f886c04c4b81c9a968512f092f_1622375213591904276.png,4.3,"[1.303086355, 103.7631928]",2,5,CLEMENTI
Flash Coffee,Flash Coffee - National University Of Singapore [Islandwide Delivery],"['Breakfast & Brunch', 'Sandwiches', 'Snack', 'Islandwide Delivery', 'Coffee']",1.298924,103.774879,"{'open': True, 'displayedHours': '08:00-17:00', 'sun': '08:00-17:00', 'mon': '08:00-17:00', 'tue': '08:00-17:00', 'wed': '08:00-17:00', 'thu': '08:00-17:00', 'fri': '08:00-17:00', 'sat': '08:00-17:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NYCZCFG64WJT/hero/7c1d98cc40f34072877a3ae5ad9fc4b2_1619573574810782563.jpeg,0.0,"[1.298924, 103.774879]",2,5,QUEENSTOWN
Chilli Padi Nonya Café,Chilli Padi Nonya Café - Heng Mui Keng Terrace [Islandwide Delivery],"['Local', 'Peranakan', 'Islandwide Delivery', 'Asian']",1.29140738513465,103.77729282278,"{'open': True, 'displayedHours': '11:00-20:30', 'sun': '11:00-20:30', 'mon': 'Closed', 'tue': 'Closed', 'wed': 'Closed', 'thu': 'Closed', 'fri': '11:00-20:30', 'sat': '11:00-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MECCN1TUDBRE/hero/f8482570f8504b1f87982fafee6f599e_1619757918105977915.jpeg,4.0,"[1.29140738513465, 103.77729282278]",2,5,QUEENSTOWN
Haq,Haq-Insaf's Eating House -  15 Jalan Mas Puteh [Islandwide Delivery],"['Beverages', 'Indian', 'Thai']",1.308245,103.76168833333334,"{'displayedHours': 'Closed', 'sun': '00:00-04:00 17:30-23:59', 'mon': '00:00-04:00 17:30-23:59', 'tue': '00:00-04:00 17:30-23:59', 'wed': '00:00-04:00 17:30-23:59', 'thu': '00:00-04:00 17:30-23:59', 'fri': '00:00-04:00 17:30-23:59', 'sat': '00:00-04:00 17:30-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDBNPNKTBDTA2/hero/8c7b4c586af44996a7b6771cc196d3c4_1586163593330475755.jpg,4.3,"[1.308245, 103.76168833333334]",2,5,CLEMENTI
Mam Mam,Mam Mam - NUHS Tower Block [Islandwide Delivery],"['Coffee', 'Local', 'Noodles']",1.2924459668689252,103.78300308762933,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '07:30-15:00', 'tue': '07:30-15:00', 'wed': '07:30-15:00', 'thu': '07:30-15:00', 'fri': '08:00-15:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDUC2C3CJKCGT/hero/97735e0a345e47b482fcbcef7908d710_1587116062467074080.jpg,4.9,"[1.2924459668689252, 103.78300308762933]",2,5,QUEENSTOWN
YayaPapaya Fruits,YayaPapaya Fruits - Pasir Panjang Wholesale Centre (Next Day Delivery),"['Mart', 'Groceries', 'Fruits']",1.285158,103.776344,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '07:30-15:30', 'tue': '07:30-15:30', 'wed': '07:30-15:30', 'thu': '07:30-15:30', 'fri': 'Closed', 'sat': 'Closed', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJFNJVACP2KT2/hero/9af0e5496c4d4279988ab03df16b5fe2_1590563033322030015.png,4.8,"[1.285158, 103.776344]",2,5,QUEENSTOWN
Selva Mg Trading Pte. Ltd.,Selva Mg Trading Pte. Ltd. - Clementi West Street 2,"['Alcohol', 'Convenience', 'Groceries']",1.306065479,103.7616319,"{'open': True, 'displayedHours': '08:00-22:25', 'sun': '08:00-22:25', 'mon': '08:00-22:25', 'tue': '08:00-22:25', 'wed': '08:00-22:25', 'thu': '08:00-22:25', 'fri': '08:00-22:25', 'sat': '08:00-22:25'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LBNU4DEBLHJJ/hero/79a02d834ea0411db9ffc9228dad7b5a_1614164743293554482.jpg,0.0,"[1.306065479, 103.7616319]",2,5,CLEMENTI
Eztoys,Eztoys - West Coast Plaza,"['Toys', 'Games', 'Toys & Gaming']",1.303167602,103.7653764,"{'open': True, 'displayedHours': '11:30-20:15', 'sun': '11:30-20:15', 'mon': '11:30-20:15', 'tue': '11:30-20:15', 'wed': '11:30-20:15', 'thu': '11:30-20:15', 'fri': '11:30-20:15', 'sat': '11:30-20:15'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2L1V7VAPENGGT/hero/2c3889ebe5dc459893b5f79007bdbecf_1615866322284751611.jpeg,0.0,"[1.303167602, 103.7653764]",2,5,CLEMENTI
GNC,GNC - West Coast Plaza,"['Mart', 'Health & Wellness', 'Wellness']",1.30347167,103.7658465,"{'open': True, 'displayedHours': '10:30-21:00', 'sun': '10:30-21:00', 'mon': '10:30-21:00', 'tue': '10:30-21:00', 'wed': '10:30-21:00', 'thu': '10:30-21:00', 'fri': '10:30-21:00', 'sat': '10:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYWKN8DXL3LZSA/hero/67640cae9718472ea919dde3a42a121d_1573641468223581667.jpeg,5.0,"[1.30347167, 103.7658465]",2,5,CLEMENTI
Famous JB 101,Famous JB 101 - Science Park II,"['Chinese', 'Islandwide Delivery']",1.2876580792321064,103.7826512,"{'displayedHours': 'Closed', 'sun': '11:15-15:00 16:00-21:45', 'mon': '11:15-15:00 16:00-21:45', 'tue': '11:15-15:00 16:00-21:45', 'wed': '11:00-15:00 16:00-21:45', 'thu': '11:00-15:00 16:00-21:45', 'fri': '11:15-15:00 16:00-21:45', 'sat': '11:15-15:00 16:00-21:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09021/hero/1cf3ed5dd7ab42e4a8561768612f7ca4_1559895486920969283.jpeg,4.2,"[1.2876580792321064, 103.7826512]",2,5,QUEENSTOWN
