name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j
Co+Nut+Ink,Co+Nut+Ink - Siloso Point Station,"['Mart', 'Ice Cream', 'Dessert', 'Beverages', 'Snacks']",1.2573624,103.81119781785108,"{'open': True, 'displayedHours': '10:00-21:00', 'sun': '10:00-21:00', 'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDTAXMGJY4FEJ/hero/f7c5790623b345f995c45a8066b92908_1593075673877505172.jpeg,4.6,"[1.2573624, 103.81119781785108]",1,6
Fu Lee Seafood,Fu Lee Seafood - Telok Blangah Drive,"['Asian', 'Chinese', 'Local', 'Seafood']",1.27168088,103.8099423,"{'open': True, 'displayedHours': '11:30-22:30', 'sun': '11:30-22:30', 'mon': '11:30-22:30', 'tue': '11:30-22:30', 'wed': '11:30-22:30', 'thu': '11:30-22:30', 'fri': '11:30-22:30', 'sat': '11:30-22:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2M1VGEJJVNFGT/hero/9c96bc1edb294f398d95987240ed8f1d_1617868833147851705.jpeg,1.3,"[1.27168088, 103.8099423]",1,6
Shi Wei Seafood,Shi Wei Seafood - Telok Blangah Street  32,"['Seafood', 'Chicken', 'Chinese']",1.2737879,103.80894500000002,"{'open': True, 'displayedHours': '11:30-22:30', 'sun': '11:30-22:30', 'mon': '11:30-22:30', 'tue': '11:30-22:30', 'wed': '11:30-22:30', 'thu': '11:30-22:30', 'fri': '11:30-22:30', 'sat': '11:30-22:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD05411/hero/d5a4b81339e1415ba4964cc1f89ac3a2_1583212352791019103.jpg,4.1,"[1.2737879, 103.80894500000002]",1,6
Fong Hup,Fong Hup - Telok Blangah Drive,"['Asian', 'Chinese', 'Local', 'Noodles', 'Porridge']",1.2716936,103.8098557,"{'open': True, 'displayedHours': '06:30-21:15', 'sun': '06:30-21:15', 'mon': '06:30-21:15', 'tue': '06:30-21:15', 'wed': '06:30-21:15', 'thu': '06:30-21:15', 'fri': '06:30-21:15', 'sat': '06:30-21:15'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NCUAVDR2KFE6/hero/7e2183f567db47cc8d0ca4b98fa7f16e_1618288243841895342.jpg,5.0,"[1.2716936, 103.8098557]",1,6
Charcoal Roasted Delights,Charcoal Roasted Delights - Telok Blangah,"['Chinese', 'Soup', 'Local', 'Same Prices In-Store']",1.2717786570353695,103.80980826960928,"{'open': True, 'displayedHours': '09:40-20:15', 'sun': '09:40-20:15', 'mon': '09:40-20:15', 'tue': '09:40-20:15', 'wed': '09:40-20:15', 'thu': '09:40-20:15', 'fri': '09:40-20:15', 'sat': '09:40-20:15'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJYT7EHR8LHTX/hero/c25c58b54b3c44979df4dfca8202a064_1596003752749522972.jpeg,4.2,"[1.2717786570353695, 103.80980826960928]",1,6
Gracious Naturals,Gracious Naturals - Telok Blangah Drive,"['Local', 'Mart', 'Snacks']",1.271925059995849,103.8097435,"{'open': True, 'displayedHours': '10:00-19:00', 'sun': '10:00-19:00', 'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '10:00-19:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKEKAWHLUWEVX/hero/fae5066be88841a7be3ba7b359382232_1592451781077036522.jpeg,5.0,"[1.271925059995849, 103.8097435]",1,6
Yu Jian Mala Xiang Guo 遇见麻辣香锅,Yu Jian Mala Xiang Guo 遇见麻辣香锅 - Telok Blangah Drive,"['Asian', 'Chinese']",1.2738785,103.81065111666666,"{'open': True, 'displayedHours': '11:00-22:00', 'sun': '11:00-22:00', 'mon': '11:00-22:00', 'tue': '11:00-22:00', 'wed': '11:00-22:00', 'thu': '11:00-22:00', 'fri': '11:00-22:00', 'sat': '11:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2AWC222ALBDVX/hero/5c3cdeb0157940109999a4855759196c_1601802197841100804.jpeg,3.8,"[1.2738785, 103.81065111666666]",1,6
Daily Price Fair,Daily Price Fair - Blangah Court,"['Alcohol', 'Beverages', 'Convenience', 'Groceries', 'Mart']",1.271686875,103.8095468,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNKRTUZPCJTVT/hero/915b71f2492a43d6a1f455b8dd2368a0_1611545027495155356.jpg,4.5,"[1.271686875, 103.8095468]",1,6
Oatberry Granola Kitchen,Oatberry Granola Kitchen - Telok Blangah Drive [Islandwide Delivery],"['Islandwide Delivery', 'Vegan']",1.2719319,103.8097742,"{'open': True, 'displayedHours': '10:00-18:45', 'sun': '10:00-18:45', 'mon': '10:00-18:45', 'tue': '10:00-18:45', 'wed': '10:00-18:45', 'thu': '10:00-18:45', 'fri': '10:00-18:45', 'sat': '10:00-18:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLXGEKVRYUTCN/hero/7203db3e17d14df6bd40399322efd62e_1560326319439619304.jpeg,4.6,"[1.2719319, 103.8097742]",1,6
Wall Mart,Wall Mart - Telok Blangah Street 32,"['Mart', 'Alcohol', 'Personal Care', 'Coffee & Tea']",1.2734405,103.80924078866924,"{'open': True, 'displayedHours': '10:00-17:00 18:00-21:00', 'sun': '10:00-22:00', 'mon': '09:00-22:00', 'tue': '09:00-22:00', 'wed': '09:00-22:00', 'thu': '09:00-22:00', 'fri': '09:00-22:00 23:00-23:59', 'sat': '10:00-17:00 18:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZMATJB2R2WEAT/hero/a80e5144277e45db8108891be22545c5_1611567595862333755.jpg,3.8,"[1.2734405, 103.80924078866924]",1,6
