name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j
Ya Kun Family Café,Ya Kun Family Café - Parkway Parade,"['Breakfast & Brunch', 'Same Prices In-Store', 'Local']",1.3016267,103.90543704466666,"{'open': True, 'displayedHours': '08:00-18:30', 'sun': '08:00-18:30', 'mon': '08:00-18:30', 'tue': '08:00-18:30', 'wed': '08:00-18:30', 'thu': '08:00-18:30', 'fri': '08:00-18:30', 'sat': '08:00-18:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZBXTBBBA3KTEJ/hero/7dcdd485434945f99ca0c6a56cdc5274_1585745897642766229.jpeg,4.3,"[1.3016267, 103.90543704466666]",2,10
Jin Yu Man Tang Dessert,Jin Yu Man Tang Dessert - The Flow@East Coast,"['Dessert', 'Beverages']",1.304883671924962,103.9042466,"{'open': True, 'displayedHours': '11:30-22:00', 'sun': '11:30-22:00', 'mon': '11:30-22:00', 'tue': '11:30-22:00', 'wed': '11:30-22:00', 'thu': '11:30-22:00', 'fri': '11:30-22:00', 'sat': '11:30-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYTCNRDDUEWAR2/hero/841fd9f669a04a8cb16f0d7dce23a67f_1583135288251918354.jpeg,4.2,"[1.304883671924962, 103.9042466]",2,10
Annona's Plants,Annona's Plants - Tanjong Katong Road ,"['Flowers', 'Gifts', 'Mart']",1.3025258,103.8969265,"{'open': True, 'displayedHours': '09:30-18:30', 'sun': '09:30-18:30', 'mon': '09:30-18:30', 'tue': '09:30-18:30', 'wed': '09:30-18:30', 'thu': '09:30-18:30', 'fri': '09:30-18:30', 'sat': '09:30-18:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NTNJVBT2EUTE/hero/3666c204cbcb4e5ba7a016ecdd6fb44e_1619062241915497851.jpg,0.0,"[1.3025258, 103.8969265]",2,10
innisfree,innisfree - Parkway Parade,"['Mart', 'Health & Wellness', 'Health & Beauty', 'Wellness']",1.3015804,103.9050394625,"{'open': True, 'displayedHours': '11:00-20:00', 'sun': '11:00-20:00', 'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZM2DECVE6TFSE/hero/fdc22b727ac1416997c7609bf3e0910b_1597825363059187293.png,5.0,"[1.3015804, 103.9050394625]",2,10
Cathay Cineplex,Cathay Cineplex - Parkway Parade,"['Coffee & Tea', 'Convenience', 'Dessert', 'Fast Food']",1.30204509203337,103.904683221824,"{'open': True, 'displayedHours': '13:30-20:30', 'sun': '13:30-20:30', 'mon': '13:30-20:30', 'tue': '13:30-20:30', 'wed': '13:30-20:30', 'thu': '13:30-20:30', 'fri': '13:30-20:30', 'sat': '13:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MUARCHMA51G6/hero/7d15bbc8ba334969b0d75c98189c2e1c_1617103847696688162.jpg,3.0,"[1.30204509203337, 103.904683221824]",2,10
The Body Shop,The Body Shop - Parkway Parade,"['Wellness', 'Health & Wellness', 'Mart', 'Health & Beauty']",1.3015039264224717,103.9051684,"{'open': True, 'displayedHours': '11:00-20:00', 'sun': '11:00-20:00', 'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJWJ24UKFWKRE/hero/f19c90d438364802ac69c9a65124bdbf_1598258752985218306.jpeg,5.0,"[1.3015039264224717, 103.9051684]",2,10
VitaKids,VitaKids - Parkway Parade,"['Mart', 'Health & Wellness', 'Kids Friendly', 'Wellness']",1.3017239,103.90534916884984,"{'open': True, 'displayedHours': '10:45-19:30', 'sun': '10:45-19:30', 'mon': '10:45-19:30', 'tue': '10:45-19:30', 'wed': '10:45-19:30', 'thu': '10:45-19:30', 'fri': '10:45-19:30', 'sat': '10:45-19:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDFBGAUJCDXAT/hero/5ea0a9d0bcf04f318e6948ebea05a27b_1592965825041524924.png,5.0,"[1.3017239, 103.90534916884984]",2,10
Teafolia,Teafolia @ Darbar,"['Alcohol', 'Local']",1.3038359,103.89661313441076,"{'open': True, 'displayedHours': '11:00-22:30', 'sun': '11:00-22:30', 'mon': '11:00-22:30', 'tue': '11:00-22:30', 'wed': '11:00-22:30', 'thu': '11:00-22:30', 'fri': '11:00-22:30', 'sat': '11:00-22:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDUCECAWCDZEA/hero/ced3e5ac44b84ce797306bcaf082a131_1587111044790226682.jpg,5.0,"[1.3038359, 103.89661313441076]",2,10
SaladStop!,SaladStop! - Katong ,"['Salad', 'Vegan', 'Healthy', 'Vegetarian Friendly', 'Eco-Friendly']",1.306978,103.895361,"{'open': True, 'displayedHours': '11:00-20:30', 'sun': '11:00-20:30', 'mon': '11:00-20:30', 'tue': '11:00-20:30', 'wed': '11:00-20:30', 'thu': '11:00-20:30', 'fri': '11:00-20:30', 'sat': '11:00-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNAACAJENJURT/hero/f0f839527ce94feca7caba4159746c3e_1622628484345955274.jpeg,4.0,"[1.306978, 103.895361]",2,10
Kun Ji Duck Rice,Kun Ji Duck Rice - Marine Parade Central,['Local'],1.30227,103.90631,"{'open': True, 'displayedHours': '10:30-17:00', 'sun': '10:30-17:00', 'mon': '10:30-17:00', 'tue': 'Closed', 'wed': '10:30-17:00', 'thu': '10:30-17:00', 'fri': '10:30-17:00', 'sat': '10:30-17:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TZL3NHT64ZTJ/hero/ebeab1a1d64144eaa5024b24d851969c_1621738008770410274.jpeg,0.0,"[1.30227, 103.90631]",2,10
Swensen's,Swensen's - Parkway Parade [Islandwide Delivery],"['Western', 'Halal', 'Same Prices In-Store', 'Dessert', 'Chicken']",1.301416854710495,103.9055632,"{'open': True, 'displayedHours': '10:30-21:45', 'sun': '10:30-21:45', 'mon': '10:30-21:45', 'tue': '10:30-21:45', 'wed': '10:30-21:45', 'thu': '10:30-21:45', 'fri': '10:30-21:45', 'sat': '10:30-21:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10031/hero/LLjYP_AH.jpeg,4.3,"[1.301416854710495, 103.9055632]",2,10
"ToriBiru Japanese Ramen, Curry Rice & Skewers Bar","ToriBiru - Japanese Ramen, Curry Rice & Skewers Bar - 19 East Coast Road [Islandwide Delivery]","['Japanese', 'Ramen', 'Rice', 'Asian', 'Curry']",1.30458,103.90244,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:00', 'mon': 'Closed', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:30', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TKVAMGWENBGJ/hero/37b0ba7dc1684554b1e698723035c862_1622078569787985548.jpeg,0.0,"[1.30458, 103.90244]",2,10
Cedele,Cedele - Parkway Parade  ,"['Healthy', 'Dessert', 'Western', 'Bakery & Cake', 'Breakfast & Brunch']",1.3010902610764088,103.90584542635084,"{'open': True, 'displayedHours': '11:00-20:00', 'sun': '11:00-20:00', 'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '11:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEFTE5CHBMECX/hero/1861d381bdd8440d80841ecb79d6d4ca_1603774221896544359.jpeg,3.7,"[1.3010902610764088, 103.90584542635084]",2,10
Katong Delicious Boneless Chicken Rice,Katong Delicious Boneless Chicken Rice - Katong Shopping Centre,"['Chicken', 'Local', 'Islandwide Delivery']",1.3034852,103.90059666666666,"{'open': True, 'displayedHours': '11:00-18:45', 'sun': '11:00-18:45', 'mon': 'Closed', 'tue': '11:00-18:45', 'wed': '11:00-18:45', 'thu': '11:00-18:45', 'fri': '11:00-18:45', 'sat': '11:00-18:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYUZDAV1VXDVEA/hero/78f8d401c3af4233958a38838bc89214_1622656438228289554.jpeg,4.3,"[1.3034852, 103.90059666666666]",2,10
Udipi Ganesh Vilas,Udipi Ganesh Vilas - 10 Ceylon Road,"['Indian', 'Vegetarian', 'Breakfast & Brunch']",1.3053421536472676,103.90298,"{'open': True, 'displayedHours': '08:00-21:30', 'sun': '08:00-21:30', 'mon': '08:00-21:30', 'tue': '08:00-21:30', 'wed': '08:00-21:30', 'thu': '08:00-21:30', 'fri': '08:00-21:30', 'sat': '08:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01273/hero/46f80ba5370a405aa4c69112d3283ec4_1560393011500366177.jpeg,4.0,"[1.3053421536472676, 103.90298]",2,10
Papparich,Papparich - Parkway Parade #01-17A [Islandwide Delivery],"['Local', 'Noodles', 'Halal']",1.3017903,103.905111,"{'open': True, 'displayedHours': '11:00-20:59', 'sun': '11:00-20:59', 'mon': '11:00-20:59', 'tue': '11:00-20:59', 'wed': '11:00-20:59', 'thu': '11:00-20:59', 'fri': '11:00-20:59', 'sat': '11:00-20:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYWCAUXYCAAXAJ/hero/8a5a9c00afa04b0496f58d89dc77c550_1589517516646870461.png,4.6,"[1.3017903, 103.905111]",2,10
North South East West Fusion Vegetarian,North South East West Fusion Vegetarian - Tanjong Katong Road,"['Chinese', 'Vegetarian Friendly', 'Noodles']",1.307841425,103.8951937,"{'open': True, 'displayedHours': '11:30-20:30', 'sun': '11:30-20:30', 'mon': 'Closed', 'tue': '11:30-20:30', 'wed': '11:30-20:30', 'thu': '11:30-20:30', 'fri': '11:30-20:30', 'sat': '11:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLADAEBAUNWTN/hero/fa0f2d64b453451f9d4dc804be9a14cb_1594023820651313902.jpeg,4.3,"[1.307841425, 103.8951937]",2,10
Delight Seafood,Delight Seafood - Marine Parade Promenade,"['Chinese', 'Seafood', 'Same Prices In-Store']",1.3019058,103.9079427,"{'open': True, 'displayedHours': '00:00-01:00 11:00-23:59', 'sun': '00:00-01:00 11:00-23:59', 'mon': '00:00-01:00 11:00-23:59', 'tue': '00:00-01:00 11:00-23:59', 'wed': '00:00-01:00 11:00-23:59', 'thu': '00:00-01:00 11:00-23:59', 'fri': '00:00-01:00 11:00-23:59', 'sat': '00:00-01:00 11:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEFTGNYJNLDRN/hero/7535ec9bc64243a2a4558a258e0ab8da_1588581998641807817.jpg,4.3,"[1.3019058, 103.9079427]",2,10
Ah Hoe Noodle House,Ah Hoe Noodle House - Tanjong Katong,"['Seafood', 'Noodles', 'Chinese', 'Islandwide Delivery']",1.3064586,103.8959044,"{'open': True, 'displayedHours': '08:00-21:30', 'sun': '08:00-21:30', 'mon': '08:00-21:30', 'tue': '08:00-21:30', 'wed': '08:00-21:30', 'thu': '08:00-21:30', 'fri': '08:00-21:30', 'sat': '08:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD12201/hero/upload-photo-Hero_Photo_68b51c164e9140f0b61c8becdf7092d9_1554710319163683957.jpeg,4.3,"[1.3064586, 103.8959044]",2,10
Jaipur Palace @ Authentic Northern Indian And Jaipur Cuisine,Jaipur Palace @ Authentic Northern Indian And Jaipur Cuisine - East Coast Road ,"['Indian', 'Islandwide Delivery']",1.30513,103.90322,"{'open': True, 'displayedHours': '00:00-04:00 09:45-23:59', 'sun': '00:00-04:00 09:45-23:59', 'mon': '00:00-04:00 09:45-23:59', 'tue': '00:00-04:00 09:45-23:59', 'wed': '00:00-04:00 09:45-23:59', 'thu': '00:00-04:00 09:45-23:59', 'fri': '00:00-04:00 09:45-23:59', 'sat': '00:00-04:00 09:45-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2L2UFB1R4EXNT/hero/660d17d8a2414c46b77c1c689e43890e_1615899958121993633.jpeg,2.0,"[1.30513, 103.90322]",2,10
Thunder Tea Rice,Thunder Tea Rice - Joo Chiat Apartments [Islandwide Delivery],"['Chinese', 'Asian']",1.3091065,103.90252171666666,"{'open': True, 'displayedHours': '10:00-21:00', 'sun': '10:00-21:00', 'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07896/hero/c84602e2cfcb4a098ce270006b28c836_1570435009693228275.jpeg,4.5,"[1.3091065, 103.90252171666666]",2,10
